id,Viti,Kategoria_Ekonomike,Drejtoria,Shuma,tremujori
4123,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,884,1
4124,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,62272,2
4125,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,27365,4
4126,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),8199,2
4127,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,29118,2
4128,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,52908,4
4129,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,82181,2
4130,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,87714,4
4131,2016,20 - Subvencione dhe Transfere,Kultura,6645,3
4132,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,65790,2
4133,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,44646,4
4134,2016,132 - Shpenzimet Komunale,Kultura,27488,3
4135,2016,132 - Shpenzimet Komunale,Kultura,30025,4
4136,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,88155,4
4137,2016,30 - Shpenzimet Kapitale,Kultura,21849,4
4138,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,49265,2
4139,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),49260,2
4140,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,10311,1
4141,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),20964,1
4142,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),58448,1
4143,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,1598,2
4144,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,22516,2
4145,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,56106,1
4146,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),52176,3
4147,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,63110,1
4148,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),63883,4
4149,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,67798,2
4150,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),73936,2
4151,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,52999,3
4152,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,72007,4
4153,2016,11 - Paga dhe Mëditje,Kultura,60936,3
4154,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,83131,2
4155,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,48619,4
4156,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,59755,4
4157,2016,132 - Shpenzimet Komunale,Kultura,54987,3
4158,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,32239,3
4159,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,78023,3
4160,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,44144,4
4161,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,9981,4
4162,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),26144,1
4163,2016,20 - Subvencione dhe Transfere,Kultura,87990,1
4164,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,20215,2
4165,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,18440,1
4166,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,33762,2
4167,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,64761,4
4168,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,53138,1
4169,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,85565,3
4170,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),33536,4
4171,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,63185,3
4172,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,10164,4
4173,2016,11 - Paga dhe Mëditje,Kultura,21929,1
4174,2016,132 - Shpenzimet Komunale,Kultura,82499,3
4175,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,79876,3
4176,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,22487,1
4177,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),78010,1
4178,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,835,4
4179,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,76892,2
4180,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,2229,3
4181,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),54751,2
4182,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),5694,3
4183,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,62844,2
4184,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,46747,2
4185,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),32396,2
4186,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,36258,2
4187,2020,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,33417,3
4188,2020,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,37159,2
4189,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,71131,1
4190,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,9248,1
4191,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,59908,1
4192,2020,30 - Shpenzimet Kapitale,Shërbimet Sociale,12434,4
4193,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,46426,1
4194,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,18522,2
4195,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,84983,3
4196,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,34800,2
4197,2020,30 - Shpenzimet Kapitale,Kultura,28605,4
4198,2020,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,22092,2
4199,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,4903,3
4200,2020,132 - Shpenzimet Komunale,Kultura,85243,1
4201,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,41176,2
4202,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,88919,1
4203,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,5212,3
4204,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,84622,3
4205,2020,30 - Shpenzimet Kapitale,Kultura,77894,4
4206,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,23981,2
4207,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,71815,1
4208,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),68987,2
4209,2020,11 - Paga dhe Mëditje,Kultura,25601,4
4210,2020,30 - Shpenzimet Kapitale,Administrata dhe Personeli,12856,2
4211,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,82372,4
4212,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,22727,4
4213,2020,132 - Shpenzimet Komunale,Kultura,71408,1
4214,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,77165,1
4215,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),89600,2
4216,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,13894,2
4217,2020,30 - Shpenzimet Kapitale,Kultura,44364,4
4218,2020,20 - Subvencione dhe Transfere,Kultura,60103,2
4219,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,50419,2
4220,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),64310,3
4221,2020,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),47242,3
4222,2020,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,7832,3
4223,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,14967,4
4224,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,24260,4
4225,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,68071,1
4226,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,81064,2
4227,2020,30 - Shpenzimet Kapitale,Kultura,9310,1
4228,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,44679,1
4229,2020,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),80381,4
4230,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,22693,3
4231,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,35900,1
4232,2020,11 - Paga dhe Mëditje,Kultura,54426,4
4233,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,8454,4
4234,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),63114,4
4235,2020,132 - Shpenzimet Komunale,Kultura,9104,3
4236,2020,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,64895,3
4237,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,63254,4
4238,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,6798,2
4239,2020,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,44449,1
4240,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,13605,1
4241,2020,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,8576,3
4242,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),62643,3
4243,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,70137,4
4244,2020,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,52978,4
4245,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),32242,3
4246,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,87000,2
4247,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,69899,4
4248,2020,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,2399,2
4249,2020,30 - Shpenzimet Kapitale,Administrata dhe Personeli,88850,1
4250,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),57704,4
4251,2020,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,77748,4
4252,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,64815,3
4253,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,22335,3
4254,2020,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,30261,4
4255,2020,11 - Paga dhe Mëditje,Kultura,72729,1
4256,2020,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),24668,2
4257,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,52875,4
4258,2020,30 - Shpenzimet Kapitale,Administrata dhe Personeli,9200,4
4259,2020,11 - Paga dhe Mëditje,Infrastruktura Publike,70208,1
4260,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,89448,2
4261,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,75525,3
4262,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,21984,4
4263,2020,30 - Shpenzimet Kapitale,Kultura,3880,2
4264,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,24210,4
4265,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,10265,1
4266,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,83904,2
4267,2020,20 - Subvencione dhe Transfere,Kultura,67035,4
4268,2020,132 - Shpenzimet Komunale,Infrastruktura Publike,72757,1
4269,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,88025,3
4270,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,60536,2
4271,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,51111,3
4272,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,61468,1
4273,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),80110,2
4274,2020,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),67476,2
4275,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,12626,4
4276,2020,11 - Paga dhe Mëditje,Infrastruktura Publike,30300,4
4277,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),21315,3
4278,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,40635,3
4279,2020,11 - Paga dhe Mëditje,Administrata dhe Personeli,23437,3
4280,2020,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,57088,3
4281,2020,132 - Shpenzimet Komunale,Kultura,76377,3
4282,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,82189,2
4283,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,71964,1
4284,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,41859,1
4285,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,52423,1
4286,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,60130,4
4287,2020,20 - Subvencione dhe Transfere,Kultura,80124,1
4288,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,24128,1
4289,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),74163,1
4290,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,39532,3
4291,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,29133,3
4292,2020,11 - Paga dhe Mëditje,Administrata dhe Personeli,61958,4
4293,2020,30 - Shpenzimet Kapitale,Kultura,89926,1
4294,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,62220,1
4295,2020,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,34633,4
4296,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,62404,3
4297,2020,11 - Paga dhe Mëditje,Administrata dhe Personeli,83284,4
4298,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),32839,3
4299,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),89398,4
4300,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,41871,3
4301,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,86750,2
4302,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),71927,4
4303,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,74731,4
4304,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,58910,2
4305,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),26730,2
4306,2020,132 - Shpenzimet Komunale,Infrastruktura Publike,45122,1
4307,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,89034,3
4308,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,24902,1
4309,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,13478,1
4310,2020,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,82240,4
4311,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,41361,4
4312,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,9926,1
4313,2020,30 - Shpenzimet Kapitale,Shërbimet Sociale,49878,3
4314,2020,30 - Shpenzimet Kapitale,Administrata dhe Personeli,86085,4
4315,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),49112,3
4316,2020,30 - Shpenzimet Kapitale,Administrata dhe Personeli,43939,4
4317,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,55841,1
4318,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,10206,2
4319,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,2738,1
4320,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,76361,2
4321,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,36173,2
4322,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,58296,2
4323,2020,20 - Subvencione dhe Transfere,Kultura,6478,2
4324,2020,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),31028,1
4325,2020,132 - Shpenzimet Komunale,Infrastruktura Publike,16916,3
4326,2020,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,30311,2
4327,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,23795,3
4328,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,25167,4
4329,2020,20 - Subvencione dhe Transfere,Kultura,55907,2
4330,2020,11 - Paga dhe Mëditje,Infrastruktura Publike,37748,1
4331,2020,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,22887,4
4332,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,50426,2
4333,2020,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,18398,3
4334,2020,30 - Shpenzimet Kapitale,Shërbimet Sociale,84325,3
4335,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,15683,1
4336,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),48062,3
4337,2020,132 - Shpenzimet Komunale,Kultura,72846,4
4338,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,39037,2
4339,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,60942,4
4340,2020,30 - Shpenzimet Kapitale,Kultura,16933,1
4341,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,74770,4
4342,2020,30 - Shpenzimet Kapitale,Kultura,61314,4
4343,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,34508,2
4344,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,66816,3
4345,2020,30 - Shpenzimet Kapitale,Infrastruktura Publike,69901,4
4346,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,41280,3
4347,2020,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,24881,4
4348,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,20849,1
4349,2020,30 - Shpenzimet Kapitale,Kultura,39874,1
4350,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,40874,3
4351,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,28291,1
4352,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,39827,3
4353,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,40053,1
4354,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,47714,4
4355,2020,20 - Subvencione dhe Transfere,Kultura,34609,4
4356,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,69322,2
4357,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,17504,4
4358,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,82957,1
4359,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,65265,1
4360,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),55357,3
4361,2020,132 - Shpenzimet Komunale,Infrastruktura Publike,5613,1
4362,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,65815,2
4363,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,56215,2
4364,2020,30 - Shpenzimet Kapitale,Administrata dhe Personeli,40370,2
4365,2020,11 - Paga dhe Mëditje,Kultura,83221,4
4366,2020,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),12469,4
4367,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,25837,2
4368,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),13522,3
4369,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,87826,4
4370,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,81879,1
4371,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,66271,4
4372,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),49508,3
4373,2020,132 - Shpenzimet Komunale,Infrastruktura Publike,19231,4
4374,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,34080,4
4375,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,24772,3
4376,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,16525,4
4377,2020,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,32872,2
4378,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,11086,1
4379,2020,30 - Shpenzimet Kapitale,Shërbimet Sociale,4604,2
4380,2020,20 - Subvencione dhe Transfere,Kultura,80399,1
4381,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,64199,3
4382,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),42297,3
4383,2020,20 - Subvencione dhe Transfere,Administrata e Arsimit,42800,1
4384,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,78013,2
4385,2020,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,2277,2
4386,2020,132 - Shpenzimet Komunale,Kultura,51121,1
4387,2020,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,66221,1
4388,2020,132 - Shpenzimet Komunale,Kultura,76897,2
4389,2020,30 - Shpenzimet Kapitale,Kultura,32793,2
4390,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,68543,2
4391,2020,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,51689,4
4392,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),1393,3
4393,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,65734,3
4394,2020,132 - Shpenzimet Komunale,Administrata e Arsimit,1727,3
4395,2020,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,88452,3
4396,2020,132 - Shpenzimet Komunale,Administrata dhe Personeli,73173,4
4397,2020,11 - Paga dhe Mëditje,Shërbimet Sociale,24479,4
4398,2020,11 - Paga dhe Mëditje,Infrastruktura Publike,55947,4
4399,2020,20 - Subvencione dhe Transfere,Kultura,45375,2
4400,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,20037,4
4401,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,10948,4
4402,2020,11 - Paga dhe Mëditje,Infrastruktura Publike,2462,1
4403,2020,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,8515,2
4404,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),68200,1
4405,2020,30 - Shpenzimet Kapitale,Administrata e Arsimit,78766,2
4406,2020,11 - Paga dhe Mëditje,Infrastruktura Publike,20757,3
4407,2020,11 - Paga dhe Mëditje,Kultura,28192,1
4408,2020,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),56542,1
4409,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,78092,4
4410,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),16815,1
4411,2020,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),4697,1
4412,2020,20 - Subvencione dhe Transfere,Shërbimet Sociale,87796,2
4413,2020,132 - Shpenzimet Komunale,Shërbimet Sociale,27265,4
4414,2020,11 - Paga dhe Mëditje,Kultura,21945,3
4415,2020,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,16579,3
4416,2020,20 - Subvencione dhe Transfere,Infrastruktura Publike,13880,3
4417,2020,20 - Subvencione dhe Transfere,Administrata dhe Personeli,18058,1
4418,2020,11 - Paga dhe Mëditje,Administrata e Arsimit,77622,3
